expel_turks_title;Expel the Turks;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
give_rights_to_afro_americans_title;Give Political Rights to Afro Americans;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
give_rights_to_afro_americans_desc;Afro American people are citizens of the country and they are entitled to full political rights.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
abolish_rights_from_afro_americans_title;Abolish the Political Rights of Afro Americans;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
abolish_rights_from_afro_americans_desc;Afro American people should not be included as citizens of our country and we will restrict their political rights.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
accept_afro_americans_title;Accept the Afro Americans;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
accept_afro_americans_desc;For many years, African people were living in miserable conditions like slaves. We need to include them into accepted cultures of our country.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
dont_accept_afro_americans_title;Remove Afro Americans from Accepted Culture;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
dont_accept_afro_americans_desc;Afro American people should not be included as citizens of our country and we will restrict their political rights.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
claim_greater_france_title;Natural borders of France;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
claim_greater_france_desc;The natural borders of France are a political and geographic theory developed in France, notably during the French Revolution. They correspond to the Rhine, the Atlantic Ocean and Mediterranean Sea, the Pyrenees and the Alps, according to the revolutionaries. Most historians of France today reject the theory of France's natural borders.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
claim_greater_portugal_title;Claim Greater Portugal;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
claim_greater_portugal_desc;Greater Portugal, also known as Portugalicia, is a proposed union of the Portuguese-speaking territories including the autonomous region of Galicia, the Eonavian region, the territory of Olivenca, and many villages along the Portugal-Spain border that speak any kind of Galician-Portuguese dialect, such as Fala and Eonavian. The concept of a Greater Portugal has its origins during the Portuguese Age of Discoveries, when Portuguese navigators and explorers discovered previously uninhabited lands such as the Madeira Islands, Savage Islands, Azores, and several other lands in the Atlantic Ocean.;;;;;;;;;;;;x,,,,,,,,,,,,,,
reconquista_title;Reconquista;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
reconquista_desc;The Reconquista is a term that is used (not exclusively) to describe the vision by different individuals, groups, and/or nations that the Southwestern United States should be politically or culturally reconquered by Mexico. These opinions are often formed on the basis that those territories had been claimed by Spain for centuries and had been claimed by Mexico from 1821 until being ceded to the United States in the Texas annexation (1845) and the Mexican Cession (1848), as a consequence of the Mexican–American War.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
claim_bessarabia_title;Send ultimatum for Bessarabia;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
claim_bessarabia_desc;Following the signing of the Molotov - Ribbentrop Pact, we have the right to annex Bessarabia to our country. With this ultimatum we demand the owner of Bessarabia to give us this region.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
enforce_romania_communist_title;Enforce Romania to establish communist regime;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
enforce_romania_communist_desc;As World War II ended, Romania, a former Axis member, was occupied by the Soviet Union, the sole representative of the Allies. On 6 March 1945, after mass demonstrations by communist sympathizers and political pressure from the Soviet representative of the Allied Control Commission, a new pro-Soviet government that included members of the previously outlawed Romanian Workers' Party was installed. Gradually, more members of the Workers' Party and communist-aligned parties gained control of the administration and pre-war political leaders were steadily eliminated from political life. In December 1947, King Michael I was forced to abdicate and the People's Republic of Romania was declared.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,
xal_ambition_title;Join the Arab League;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
xal_ambition_desc;Pan-Arabism is an ideology espousing the unification of the countries of North Africa and West Asia from the Atlantic Ocean to the Arabian Sea, referred to as the Arab World. It is closely connected to Arab nationalism," which asserts that the Arabs constitute a single nation. Join the The Arab League is a regional organization of Arab countries. The League's main goal is to ""draw closer the relations between member States and co-ordinate collaboration between them", to safeguard their independence and sovereignty," and to consider in a general way the affairs and interests of the Arab countries"".;;;;;;;;;;;;x",,,,,,,,,,,,,,,,,,,,
end_xal_ambition_title;Leave the Arab League;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
"end_xal_ambition_desc;Leave the Arab League. The Arab League is a regional organization of Arab countries. The League's main goal is to ""draw closer the relations between member States and co-ordinate collaboration between them", to safeguard their independence and sovereignty," and to consider in a general way the affairs and interests of the Arab countries"".;;;;;;;;;;;;x",,,,,,,,,,,,,,,,,,,,,,
use_radio_propaganda_title;Use Radio to promote our Agenda;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
use_radio_propaganda_desc;Propaganda is a form of persuasion that is often used in media to further some sort of agenda, such as a personal, political, or business agenda, by evoking an emotional or obligable response from the audience. It includes the deliberate sharing of realities, views, and philosophies intended to alter behavior and stimulate people to act.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
use_tv_propaganda_title;Use Television to promote our Agenda;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
use_tv_propaganda_desc;Propaganda is a form of persuasion that is often used in media to further some sort of agenda, such as a personal, political, or business agenda, by evoking an emotional or obligable response from the audience. It includes the deliberate sharing of realities, views, and philosophies intended to alter behavior and stimulate people to act.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
coordinate_rearmament_title;Coordinate Rearmament;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
coordinate_rearmament_desc;To match the unified development process of our opponents, we must also coordinate our efforts with our allies.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
extend_maginot_line_title;Extend the Maginot Line;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
extend_maginot_line_desc;We cannot count on Belgium to hold their ground, if they let enemy armies through we might be in trouble. Extending the Maginot Line is crucial to keeping unwanted armies out of France!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
egalite_Liberte_solidarite_title;Egalite, Liberte, Solidarite;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,
egalite_Liberte_solidarite_desc;The first French Revolution swept away regimes that had lasted for a millennia, and changed the landscape of Europe forever. We will finish what they started.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
guarantee_the_constitution_title;Guarantee the Constitution;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
guarantee_the_constitution_desc;Before the republican press can even launch its unfounded campaigns against the legitimacy of royal rule, we must erode their standing by giving iron-clad guarantees to respect the individual rights of the people.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
orleanist_restoration_title;Orleanist Restoration;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
orleanist_restoration_desc;The House of Orleans commands considerable support amongst the royalists in France. While some detractors would prefer a different candidate for the throne, there can be little doubt that the Orleanist heir has the best chances to peacefully unite the country behind him.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
bonapartism_title;Bonapartism;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
bonapartism_desc;Bonapartism is the political ideology supervening from Napoleon Bonaparte and his followers and successors. The term was later used to refer to people who hoped to restore the House of Bonaparte and its style of government. In this sense, a Bonapartiste was a person who either actively participated in or advocated for conservative, monarchist and imperial political factions in 19th-century France. After Napoleon, the term was applied to the French politicians who seized power in the Coup of 18 Brumaire, ruling in the French Consulate and subsequently in the First and Second French Empires. The Bonapartistes desired an empire under the House of Bonaparte, the Corsican family of Napoleon Bonaparte (Napoleon I of France) and his nephew Louis (Napoleon III of France).;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,
proclaim_the_3rd_french_empire_title;Proclaim the Third French Empire;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
proclaim_the_3rd_french_empire_desc;The Bonapartists may be considered the outsiders in the struggle for the throne, but they carry with them the dream of a time when all of Europe bowed to the Emperor of the French.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
rebuild_the_nation_title;Rebuild the Nation;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
rebuild_the_nation_desc;After the ravages of the great war, we must look to rebuilding our nation. We will ask the people to set aside their personal comforts for a time, so that we may focus all our resources on attaining this goal.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
measures_for_great_depression_title;Measures for Great Depression;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
measures_for_great_depression_desc;Hitler followed an autarky economic policy, creating a network of client states and economic allies in central Europe and Latin America. By cutting wages and taking control of labor unions, plus public works spending, unemployment fell significantly by 1935. Large-scale military spending played a major role in the recovery.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
fan_prussian_militarism_title;Fan Prussian Militarism;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
fan_prussian_militarism_desc;To replace the losses of the great war, we must appeal to the Prussian sense of militarism to improve recruitment and training of new recruits.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
a_new_germany_title;A New and Better Germany;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
a_new_germany_desc;While we are rebuilding our nation, we should aim to going above and beyond what is necessary, so that what we build now will stand the test of time.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
operation_weserubung_title;Operation Weserubung;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
operation_weserubung_desc;Norway is a critical strategic point and would be an obvious point of attack for any enemy wanting to disrupt our steel trade with Sweden. We cannot risk our enemies setting up bases in this region. To obtain a good staging area for the invasion of Norway we need to move on Denmark first.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
triumphant_will_title;Triumphant Will;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
triumphant_will_desc;Our first goals have been completed! Some of our neighbors have already recognized our strength. A new era begins for Germany!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
the_teutonic_spirit_title;The Teutonic Spirit;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
the_teutonic_spirit_desc;The Teutonic Spirit leads our hearts to great victory. Our souls are given to the leader and the common goal of our nation to achieve the final victory!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
vittoria_mutilata_title;Vittoria mutilata;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
vittoria_mutilata_desc;Vittoria mutilata was a term used by Italian nationalists to describe their dissatisfaction concerning territorial rewards in favor of Italy at the end of World War I. The rhetoric of vittoria mutilata was adopted by Benito Mussolini and led to the rise of Italian fascism," becoming a key point in the propaganda of Fascist Italy. Historians regard vittoria mutilata as a ""political myth""", used by fascists to fuel Italian imperialism and obscure the successes of liberal Italy in the aftermath of World War I.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
mare_nostrum_title;Mare Nostrum;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
mare_nostrum_desc;Our resources are limited and we must make some painful choices but the British Empire has us caged in the Mediterranean. Breaking out will require a navy to rival even theirs...;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
italy_first_title;Italy First;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
italy_first_desc;Mussolini and Italy will never play second fiddle to Hitler! We must heed the lessons of the Roman Empire. Teutonic interference in Italian affairs never ends well...;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
heir_of_rome_title;The Legitimate Heir of Rome;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
"heir_of_rome_desc;""After the Rome of the emperors", after the Rome of the Popes," there will come the Rome of the people."" After the Italian unification into the Kingdom of Italy", the state was referred to as the Third Rome by some Italian figures. After unification, Rome was chosen as capital despite its relative backwardness as it evoked the prestige of the former Empire.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
greater_asian_sphere_title;Greater East-Asian Co-Prosperity Sphere;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
greater_asian_sphere_desc;The time of Western imperialism has come to an end. The peoples of Asia must band together and stand as a strong, unified continent, under our leadership. Asia for the Asiatics.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
samurai_spirit_title;Sanurai Spirit;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
samurai_spirit_desc;State Shinto allows us to instill in the people the need to sacrifice oneself for the good of the state and the Imperial family.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
modern_shogunate_title;Modern Shogunate;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
modern_shogunate_desc;The Emperor must remain in a more ceremonial role, with strong middlemen who act in his name. This will certainly allow the Emperor's word to carry further and wider.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
stalin_constitution_title;Stalin Constitution;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
stalin_constitution_desc;It is time to update our old constitution and impress the world with the rights enjoyed by the workers and peasants of the Soviet Union!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
women_in_aviation_title;Women in Aviation;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
women_in_aviation_desc;Comrade Raskova, our heroic long distance aviator, should be allowed to form some all-female air regiments through her Aviation Group 122 program.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
military_reorganization_title;Prepare for a German threat;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
military_reorganization_desc;Fascist aggression is on our doorstep and the Purge has not left the military in a good state. The new leadership is green and ineffective, and no work has been done to develop our doctrines. We must rectify this situation immediately!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
smersh_title;Active the SMERSH;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
smersh_desc;SMERSH, or 'Death to Spies', is a proposed counter-intelligence initiative that would serve a dual purpose; rooting out enemy spies and executing deserters and partisans within the ranks of the Red Army.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
permanent_revolution_title;Permanent Revolution;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
permanent_revolution_desc;The oppressive demagogue is gone! True power has been restored to the people of our nation. All are now able to pursue their interests independently and without compromise. We are forever changing. The permanent revolution is a triumphant revolution.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
new_soviet_man_title;New Soviet Man;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
new_soviet_man_desc;The New Soviet Man is selfless, learned, disciplined and healthy a living triumph over base instincts and false consciousness. Men will gladly lay down their lives for the good of all, and women will bear many children for the future of Soviet society.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
socialist_realism_title;Socialist Realism;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
socialist_realism_desc;All works of art in the Soviet Union must strive to educate the people in the goals and meaning of Communism, depicting the proletariat in realistic and typical scenes of everyday life. Soviet artists are the engineers of souls!;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
britannia_rules_the_waves_title;Britannia Rules the Waves;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
britannia_rules_the_waves_desc;In the long shadow of the Royal Navy, other naval powers are forced to come up with innovative new doctrines to compensate. We must not grow complacent and rely solely on the quantity and quality of individual ships.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
reinforce_the_empire_title;Reinforce the Empire;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
reinforce_the_empire_desc;Our Empire is vast, and despite our power, weakly defended. To combat this we need to encourage Imperial Patriotism throughout the realm.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
britons_duty_title;Every Man Will Do His Duty;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
britons_duty_desc;In the spirit of Nelson's famous words we must instill a sense of duty in the people. Whether they like it or not, the nation requires their service in the face of the coming crisis.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
the_sun_never_sets_title;The Sun Never Sets;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
the_sun_never_sets_desc;It is said that the British Empire is so vast, the sun never sets on it. Its strength is the Royal Navy, securing the trade- and supply routes that connect it and are so vital to our prosperity. This navy must learn to traverse these enormous distances with all due haste, so that we may react swiftly to any threat, anywhere.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
relations_with_the_anglosphere_title;Improving relations with the Anglosphere;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
relations_with_the_anglosphere_desc;The former Dominions eye our ideological shift with suspicious eyes. It is not unlikely that they will reconsider their ties to Westminster if we let them... And so we must not. Acting swiftly, we may be able to forcibly affect a change in government before diplomatic relations become too strained.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
guarantee_the_american_dream_title;Guarantee the American Dream;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
guarantee_the_american_dream_desc;Most of our people don't wish for much in life: stable employment, good health, and a place to start a family. There is no reason why they shouldn't have that.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
america_first_title;America First;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
america_first_desc;Some people would have us spend our treasures and the blood of our youth in foreign wars. We must not be swayed by these warmongerers, and will instead live by a simple maxim. America First - Everyone Else Second.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
global_hegemony_title;Global Hegemony;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
global_hegemony_desc;We stand at the cusp of achieving a position of global supremacy that will allow us to prevent conflict just through our mere existence. We just have to ensure that the remaining Great Powers on the planet acknowledge our position.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
prepare_for_the_next_war_title;Prepare for the Next War;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
prepare_for_the_next_war_desc;The Great War may only have been the first of its kind. We must prepare for what must surely be an ever-changing battlefield.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
polish_militarism_title;Polish Militarism;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
polish_militarism_desc;Previous wars may have bowed us, but we are not defeated. We shall rise again, by the bravery of our soldiers and the cunning of our officers.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
polish_revanchism_title;Polish Revanchism;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
polish_revanchism_desc;Few nations have lost so much in so little time. If there is any justice, we will regain it, one way or another.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
czechoslovak_legion_title;Czechoslovak Legion;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
czechoslovak_legion_desc;The Czechoslovak Legion fought all over Europe during the Great war, and deep within Russia during their civil war. Now, as conflict spreads throughout Europe the Legion may march once again.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
german_technology_title;German Technology;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
german_technology_desc;With peaceful relations between our nations now assured, it has been suggested that mutual exchange of technology could benefit both sides.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
announce_the_gyor_program_title;Announce the Gyor Program;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
announce_the_gyor_program_desc;Our military is dangerously weak, and it is imperative that we boost its size and fighting capability. To do this we must significantly bolster our industry, to keep up with the growing demands in equipment. The five-year Gyor Program will increase government spending not only on the military itself, but also on ancillary sectors such as industry, agriculture, infrastructure, and education.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,
secret_rearmament_title;Secret Rearmament;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
secret_rearmament_desc;The restrictions imposed on us by the Treaty of Trianon prohibit us from increasing the size of our army. Even so, the world's political climate is becoming ever more turbulent, and conflict looms over the horizon. We cannot remain defenseless, and we must begin to rearm even if it means secretly breaking the stipulations of the peace treaty imposed on us after the Great War.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
preserve_greater_romania_title;Preserve Greater Romania;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
preserve_greater_romania_desc;We have at last managed to unite all Romanian speakers in our country. Now, we must ensure that our children may inherit our legacy of a Romania for all Romanians.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
approach_the_soviet_union_title;Approach the Soviet Union;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
approach_the_soviet_union_desc;Communism threatens our eastern border, and territorial demands may only be just over the horizon. Perhaps it would be better to join the Soviets rather than fight them.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
invite_german_advisors_title;Invite German Advisors;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
invite_german_advisors_desc;German aid is essential if we want to modernize our military. They possess the technical know-how that we require, and so we should request the help of their advisors.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
demand_a_western_guarantee_title;Demand a Western Guarantee;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
demand_a_western_guarantee_desc;If we are to stand against both communism and Fascism, we will require Western aid. We will use all of the political leverage at our disposal to obtain such a guarantee.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
western_focus_title;Western Focus;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
western_focus_desc;The key to Yugoslavia's future lies with the Powers in the West, who are closer both geographically and economically to our nation.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
recognize_the_soviet_union_title;Recognize the Soviet Union;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
recognize_the_soviet_union_desc;While we have historically refused to recognize the Bolshevik state in the East, the time has perhaps come for us to reconsider our stance on the matter. While the Western Democracies seem too weak to defend the minor powers, the Soviet Union may well prove a more reliable friend.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
greater_yugoslavia_title;Greater Yugoslavia;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
greater_yugoslavia_desc;We can not rest until all southern Slavs are united under our banner. The Bulgarians and maybe Albanians might not consider themselves to be a part of our nation, but we certainly do.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
claim_aegean_macedonia_title;Claim Aegean Macedonia;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
claim_aegean_macedonia_desc;Some parts of Macedonia are still outside our borders. As all Macedonians are slavs, they belong into our nation.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
establish_macedonian_cores_title;Establishment of Macedonian cores throughout Macedonia;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
establish_macedonian_cores_desc;Some parts of Macedonia are still don't embrace Macedonian nationalism. As all Macedonians are slavs, they belong into our nation.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
three_principles_of_the_people_title;Three Principles of the People;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
three_principles_of_the_people_desc;The founder of the republic, Dr. Sun Yat-Sen, established three fundamental principles that should shape it: Minzu, Minquan and Minsheng - Nationalism, Democracy and Social Welfare.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,
anti_communist_doctrine_title;Anti-Communist Doctrine;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
anti_communist_doctrine_desc;Communism represents the greatest threat against our nation. It must be wiped out relentlessly.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
expand_the_academica_sinica_title;Expand the Academica Sinica;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
expand_the_academica_sinica_desc;For millennia, China has led the world in development of the arts and sciences. Increased funding for our universities is just the first step to reclaim that position.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,
marxist_orthodoxy_title;Marxist Orthodoxy;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
marxist_orthodoxy_desc;The key to achieving true communism is to implement Marx's teachings to the greatest possible degree.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
agrarian_socialism_title;Agrarian Socialism;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
agrarian_socialism_desc;China is not like the industrialised nations of the world. To expect a communist revolution as Marx imagined is to misunderstand the position our country finds itself in.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
soviet_economic_model_title;Soviet Economic Model;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
soviet_economic_model_desc;The devastation of the Long March would take generations to overcome without outside help. We should approach the Soviets to ask for economic assistance.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
maoism_title;Maoism;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
maoism_desc;The Great Chairman has spent long months developing his political theories into a coherent ideology that will guide our country forward.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
literacy_programs_title;Literacy Programs;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
literacy_programs_desc;The first step in creating a modern society is to ensure that all of its citizens can understand the issues at hand and help solve them.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
medical_university_title;China Medical University;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
medical_university_desc;Hygiene and medical care will keep our army in the field and allow us to better the lot of our citizens. We will ensure we develop new methods in these fields and teach them to our population.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,
colonial_assimilation_policy_title;Colonial Assimilation Policy;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
colonial_assimilation_policy_desc;Contrarily to other countries, the Portuguese nation is not defined by race, but by its shared culture and civilizing mission. Instead of racial prejudice, we need miscegenation.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,
army_reorganization_title;Army Reorganization;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
army_reorganization_desc;We need to reorganize the army, reducing the bloated number of officers and inefficient units, and instituting a proper draft system. This will create the foundations of a modern army.;;;;;;;;;;;;x,,,,,,,,,,,,,,,,,,,,,,
endless_sea_title;Endless Sea;;;;;;;;;;X;;;;;;;,,,,,,,,,,,,,,,,,,,,,,,,
